datetime,t2m
2018-02-16,272.36893
2018-02-17,271.63953
2018-02-17,271.22632
2018-02-17,270.83047
2018-02-17,270.39127
2018-02-17,270.52768
2018-02-17,270.91248
2018-02-17,271.09778
2018-02-17,271.94547
2018-02-17,275.10672
2018-02-17,277.24527
2018-02-17,279.03525
2018-02-17,280.08322
2018-02-17,280.66516
2018-02-17,280.96323
2018-02-17,281.08783
2018-02-17,280.77478
2018-02-17,279.6369
2018-02-17,278.44858
2018-02-17,277.64664
2018-02-17,277.24448
2018-02-17,276.79263
2018-02-17,276.437
2018-02-17,276.33212
2018-02-17,276.04745
2018-02-18,275.95126
2018-02-18,275.88028
2018-02-18,275.82825
2018-02-18,275.7139
2018-02-18,275.48996
2018-02-18,275.22345
2018-02-18,275.00186
2018-02-18,274.58392
2018-02-18,275.2605
2018-02-18,275.9189
2018-02-18,276.91406
2018-02-18,277.83194
